lat,lon,full_address
52.985870,36.103417,"2, улица Энергетиков, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302006, Россия"
52.950522,36.067282,"12А, Песковская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302026, Россия"
53.039334,36.157398,"99, Раздольная улица, Северный район, городской округ Орёл, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302029, Россия"
52.996420,36.087500,"41, улица Гайдара, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
53.007276,36.154031,"1, Колледжская улица, Старцево, Мценский район, Орловская область, Центральный федеральный округ, 302507, Россия"
52.926173,36.026866,"64, Автовокзальная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302010, Россия"
52.851860,36.164685,"Новая улица, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302510, Россия"
52.863887,35.908726,"«Крым», Знаменка, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, Россия"
53.002231,36.088496,"5, Раздольная улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302029, Россия"
52.924103,36.033474,"2/12, Бетонный переулок, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302010, Россия"
52.995009,36.088417,"35, улица Гайдара, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
52.980283,35.974697,"55, Медицинская улица, Шиловский, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302501, Россия"
52.972217,36.110096,"3, Лесная улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302006, Россия"
52.951298,36.088996,"20, Пятницкая улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302012, Россия"
52.955584,36.083125,"78, улица Нормандия-Неман, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302026, Россия"
53.006850,36.097900,"9/10, Северная улица, Северный район, городской округ Орёл, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302009, Россия"
52.996036,36.087751,"41, улица Гайдара, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
52.958997,36.058627,"27А, Васильевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302016, Россия"
52.980640,36.010111,"Интернатная улица, Советский район, Некрасовка, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302015, Россия"
52.971900,36.110285,"5, Лесная улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302006, Россия"
52.955664,35.922940,"2, Школьная улица, Звягинки, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302523, Россия"
52.983033,36.111504,"4, Паровозная улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302029, Россия"
52.976330,36.130572,"111, Серпуховская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302031, Россия"
52.983926,36.046588,"48, Наугорское шоссе, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302020, Россия"
52.976008,36.130855,"113, Серпуховская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302031, Россия"
52.976167,36.131347,"78, Смоленская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302031, Россия"
52.957129,36.062190,"4, 2-я Посадская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302026, Россия"
52.950203,36.030347,"4, Коллективная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
53.012339,35.967324,"Парковая улица, Стрелецкий, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 303502, Россия"
52.949817,36.031057,"1, Коллективная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.980937,36.121965,"8, Гвардейская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302029, Россия"
52.970784,36.112365,"38, Привокзальная улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302006, Россия"
52.961975,36.060364,"1-я Пушкарная улица, Заводской район, Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.949058,36.029608,"16, Ватная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.946731,36.037291,"58, Карачевское шоссе, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.948788,36.036687,"146, Васильевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.937488,36.052922,"8, Маслозаводской переулок, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302043, Россия"
52.972016,36.132702,"45, Южный переулок, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302011, Россия"
52.968974,36.089458,"55, Старо-Московская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302030, Россия"
52.970136,36.112451,"42, Привокзальная улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302006, Россия"
52.949385,36.031014,"66, улица Спивака, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.970430,36.112405,"40, Привокзальная улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302006, Россия"
52.950136,36.030941,"2, Коллективная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.950258,36.029100,"8, Коллективная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.946763,36.036233,"62, Карачевское шоссе, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.986545,36.044506,"6, Плещеевская улица, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302020, Россия"
53.037082,35.921649,"Центральная улица, Зелёный, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, Россия"
52.951271,36.054295,"95, Карачевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302016, Россия"
52.967448,36.056252,"7, улица Салтыкова-Щедрина, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.993492,36.107169,"7, Керамический переулок, Северный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302023, Россия"
52.959211,36.061716,"42, Карачевская улица, Заводской район, Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.932904,36.020976,"Кромская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302042, Россия"
52.933424,36.021675,"Комсомольская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302010, Россия"
52.960701,36.070478,"28, улица Гагарина, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.918181,35.988716,"9Б, Машиностроительная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302008, Россия"
52.914473,36.002747,"Кромское шоссе, Заводской район, Орёл, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302042, Россия"
52.955473,36.059640,"4, проезд Связистов, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.967292,36.056147,"9, улица Салтыкова-Щедрина, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.997055,36.086532,"2, переулок Гайдара, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
52.915883,36.010739,"25, Кромское шоссе, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302042, Россия"
52.982670,36.054286,"улица Грановского, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302020, Россия"
52.996729,36.087243,"43, улица Гайдара, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
52.954624,36.058680,"10, проезд Связистов, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.996943,36.087113,"45, улица Гайдара, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
52.997161,36.086998,"47, улица Гайдара, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
52.942059,36.045734,"7, Карачевское шоссе, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302043, Россия"
52.950942,36.028601,"19, улица Андреева, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.969435,36.057316,"24, улица Тургенева, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302028, Россия"
52.982438,36.054750,"улица Грановского, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302020, Россия"
52.972064,36.086529,"55, Московская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302030, Россия"
52.955904,36.059138,"49, Карачевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302026, Россия"
52.974173,36.061917,"34А, Октябрьская улица, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302028, Россия"
52.960150,36.062030,"38, Карачевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.983196,36.081420,"92, улица Максима Горького, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
52.969917,36.072612,"11, Советская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302002, Россия"
52.955983,36.094031,"36, улица Рабочий Городок, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302004, Россия"
52.926764,35.991642,"СТ Урожай, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302008, Россия"
52.979500,36.082195,"64, улица 8 Марта, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
52.955833,36.060036,"2, проезд Связистов, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.957547,36.061024,"35Б, Карачевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.923459,36.021532,"Автогрейдерная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302010, Россия"
53.013288,36.145571,"22, улица Металлургов, Северный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302025, Россия"
52.966537,36.089276,"12, 1-я Курская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302004, Россия"
52.917357,36.011980,"25, Кромское шоссе, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302042, Россия"
52.953398,36.055857,"Садово-Пушкарная улица, Карачевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302016, Россия"
52.932075,36.070451,"Яблочная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302024, Россия"
52.955784,36.110594,"Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302012, Россия"
53.030297,35.909890,"Истомино, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, Россия"
52.973888,36.045112,"20, Новая улица, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302028, Россия"
52.953271,36.056016,"24, Садово-Пушкарная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302026, Россия"
52.961640,36.049757,"35, 2-я Пушкарная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302019, Россия"
52.996840,36.088276,"42, улица Гайдара, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
52.941750,36.060765,"141, Линейная улица, Завод Автосельмаш, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302016, Россия"
52.964100,36.088762,"39, 2-я Курская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302004, Россия"
52.977646,36.047665,"9, улица Матросова, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302020, Россия"
52.965380,36.115360,"улица Пушкина, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302011, Россия"
52.979094,36.080278,"48-50, улица 8 Марта, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
52.872699,36.057173,"Нижний Хутор, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302521, Россия"
52.943836,36.036815,"8Б, Солнцевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302005, Россия"
52.966470,36.081152,"9, Новосильская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302030, Россия"
52.960521,36.047196,"59, 2-я Пушкарная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302019, Россия"
52.973851,36.063168,"5, Пионерская улица, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302028, Россия"
52.959774,36.083228,"6, улица 5 Августа, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302004, Россия"
53.015105,36.146088,"25, Рощинская улица, Северный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302038, Россия"
52.945401,36.092084,"116, Пятницкая улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302012, Россия"
52.932285,36.019699,"Кромская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302042, Россия"
52.960087,36.059738,"10, Васильевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302016, Россия"
53.034672,35.981198,"Спицино, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, Россия"
52.980287,36.084098,"21, Пожарная улица, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
53.027936,36.116634,"Красный Октябрь, Северный район, городской округ Орёл, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302538, Россия"
52.982268,36.073868,"Пороховая улица, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
52.970536,36.078005,"30, Советская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302002, Россия"
52.977598,36.084450,"5, Пожарная улица, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
52.916458,36.019159,"21А, Кромское шоссе, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302042, Россия"
52.992381,36.098009,"4, Снежный переулок, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302009, Россия"
52.983278,36.081231,"90, улица Максима Горького, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
52.931590,36.017373,"Кромская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302042, Россия"
52.958438,36.057612,"41, улица Панчука, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302001, Россия"
52.968949,36.118518,"14, Рельсовая улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302011, Россия"
52.970529,36.052770,"улица Тургенева, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302028, Россия"
52.958420,36.096402,"101, 1-я Курская улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302004, Россия"
52.953909,36.055872,"90, Карачевская улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302016, Россия"
52.965366,36.066249,"4, улица Ленина, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302028, Россия"
52.999683,36.074117,"Болховское шоссе, Жилина, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302530, Россия"
52.981836,36.069531,"улица Ломоносова, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
52.957105,35.928536,"Звягинки, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, Россия"
52.971110,36.050829,"9, улица Новикова, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302028, Россия"
52.925422,36.029208,"Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302010, Россия"
52.973139,36.100510,"1, Индустриальный переулок, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302006, Россия"
52.929099,36.020078,"Планерная улица, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302010, Россия"
52.988419,36.065099,"25А, улица Игнатова, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302027, Россия"
52.901366,35.959938,"СНТ Сокол, Знаменка, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, Россия"
52.940762,36.085527,"80, Половецкий переулок, Лужки Орловские, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302024, Россия"
52.926719,36.004946,"улица Чечневой, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302042, Россия"
53.025800,35.920600,"Истомино, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, Россия"
52.961586,35.993024,"32, Телегинская улица, Образцово, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302523, Россия"
52.993971,36.073059,"13, Строительная улица, Жилина, Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302530, Россия"
52.988440,36.063343,"25А, улица Игнатова, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302027, Россия"
52.948328,36.089244,"56, Пятницкая улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302012, Россия"
53.006880,36.133210,"Северный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302038, Россия"
52.968846,36.118403,"16, Рельсовая улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302011, Россия"
52.924159,36.032824,"2, Бетонный переулок, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302010, Россия"
52.976336,36.072554,"1, улица Коммуны, Советский район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302002, Россия"
52.972607,36.051484,"улица Новикова, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302028, Россия"
52.980828,36.116647,"12, Паровозная улица, Железнодорожный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302029, Россия"
52.868438,35.994607,"Орловский муниципальный округ, Орловская область, Центральный федеральный округ, 302521, Россия"
52.992569,36.124728,"67А, Московское шоссе, Северный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302025, Россия"
52.978775,36.068092,"52, Октябрьская улица, Советский район, Орёл, Орловская область, Центральный федеральный округ, 302040, Россия"
52.942795,36.057123,"77, Шпагатный переулок, Заводской район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302016, Россия"
52.997980,36.135896,"6, Черемховский переулок, Северный район, городской округ Орёл, Орловская область, Центральный федеральный округ, 302025, Россия"
53.959843,32.895047,"166, Пионерская улица, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216520, Россия"
53.954768,32.823058,"198, улица Мичурина, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216507, Россия"
53.913009,32.991459,"66Н-1509, Плетни, Перенка, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, Россия"
53.967989,32.875848,"157, Пролетарская улица, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216501, Россия"
53.941937,32.863812,"28, улица Пайтерова, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216501, Россия"
53.959956,32.871958,"1А, 1-й Пролетарский переулок, 163-й квартал, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216501, Россия"
53.959829,32.896432,"162А, Пионерская улица, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216520, Россия"
53.958359,32.865367,"9, посёлок Стеклозавода, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216501, Россия"
53.958852,32.894756,"7-й Комсомольский переулок, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216520, Россия"
53.959687,32.897182,"162А, Пионерская улица, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216520, Россия"
53.916726,32.962460,"Рославль-2, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, Россия"
53.917595,32.756473,"Бывальское, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, Россия"
53.962111,32.853781,"26, улица Шевченко, 165-й квартал, Рославль, Рославльский муниципальный округ, Смоленская область, Центральный федеральный округ, 216501, Россия"
61.001612,35.462960,"переулок Энергетиков, Вознесенье, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, 187750, Россия"
59.783391,30.543326,"Металлострой, Санкт-Петербург, Северо-Западный федеральный округ, 196641, Россия"
61.125252,35.673895,"Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, Россия"
61.007978,36.438271,"6А, набережная Лейтенанта Чеботарёва, Вытегра, Вытегорский муниципальный округ, Вологодская область, Северо-Западный федеральный округ, 162900, Россия"
60.953660,36.542019,"Анхимово — Белоусово, Белоусово, Вытегорский муниципальный округ, Вологодская область, Северо-Западный федеральный округ, 162930, Россия"
61.001059,36.466510,"улица Карла Маркса, Вытегра, Вытегорский муниципальный округ, Вологодская область, Северо-Западный федеральный округ, 162900, Россия"
61.000643,36.465928,"51, улица Урицкого, Вытегра, Вытегорский муниципальный округ, Вологодская область, Северо-Западный федеральный округ, 162900, Россия"
61.012008,35.480420,"улица Онежской Флотилии, Вознесенье, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, 187750, Россия"
61.011924,35.476797,"24, улица Онежской Флотилии, Вознесенье, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, 187750, Россия"
61.048565,35.411185,"Зелёная улица, Красный Бор, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, Россия"
61.048402,35.411777,"Зелёная улица, Красный Бор, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, Россия"
61.151255,35.606805,"Петрозаводск — Ошта, Гимрека, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, Россия"
61.011925,35.481043,"улица Онежской Флотилии, Вознесенье, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, 187750, Россия"
61.150993,35.606778,"Петрозаводск — Ошта, Гимрека, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, Россия"
61.007424,35.477072,"Комсомольская улица, Вознесенье, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, 187750, Россия"
61.006377,35.474992,"Комсомольская улица, Вознесенье, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, 187750, Россия"
61.011065,36.197793,"А-215, Васюково, Палтога, Вытегорский муниципальный округ, Вологодская область, Северо-Западный федеральный округ, 162911, Россия"
61.008203,35.480274,"Комсомольская улица, Вознесенье, Вознесенское городское поселение, Подпорожский район, Ленинградская область, Северо-Западный федеральный округ, 187750, Россия"
